trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
SouthboundSUMMERREG_T06,15:24:00,15:24:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T07,15:55:00,15:55:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T07,15:57:06,15:57:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T07,16:01:56,16:01:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T07,16:04:32,16:04:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T07,16:07:53,16:07:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundSUMMERREG_T07,16:09:00,16:09:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
NorthboundEXTRA_T01,11:20:00,11:20:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundEXTRA_T01,11:21:15,11:21:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundEXTRA_T01,11:25:07,11:25:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundEXTRA_T01,11:28:03,11:28:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundEXTRA_T01,11:33:36,11:33:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundEXTRA_T01,11:36:00,11:36:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundEXTRA_T02,12:05:00,12:05:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundEXTRA_T02,12:06:15,12:06:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundEXTRA_T02,12:10:07,12:10:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundEXTRA_T02,12:13:03,12:13:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundEXTRA_T02,12:18:36,12:18:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundEXTRA_T02,12:21:00,12:21:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundEXTRA_T03,12:50:00,12:50:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundEXTRA_T03,12:51:15,12:51:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundEXTRA_T03,12:55:07,12:55:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
NorthboundEXTRA_T03,12:58:03,12:58:03,garneau,4,Jasper Plaza via High Level Bridge,0,0,,,1.615,0
NorthboundEXTRA_T03,13:03:36,13:03:36,govt,5,Jasper Plaza,0,0,,,2.727,0
NorthboundEXTRA_T03,13:06:00,13:06:00,jasper,6,Jasper Plaza,1,0,,,3.21,1
NorthboundEXTRA_T04,13:35:00,13:35:00,whyte,1,Jasper Plaza via High Level Bridge,0,1,,,0,1
NorthboundEXTRA_T04,13:36:15,13:36:15,strathcona,2,Jasper Plaza via High Level Bridge,0,0,,,0.25,0
NorthboundEXTRA_T04,13:40:07,13:40:07,107,3,Jasper Plaza via High Level Bridge,0,0,,,1.026,0
